cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group,ENST_ID,ENSG_ID,transcript_type,biotype_class,junior_pass,has_CDS,canonical_tx,cds_diff_bp,ct_count,multi_ct,ad_prior_category,ad_prior_flag,ad_ot_score,ad_ot_label,ad_ot_genetic,ad_ot_lit,ad_specificity,has_structural_feat,n_domains,domain_names,uniprot_acc,proxy_type,splice_in_cds
Astrocyte,PLA2G4C-222,PLA2G4C,0.6666666666666666,0.9838709677419356,1.7123813393520553e-05,4.714085098922129e-05,True,-0.317204301075269,CT_enriched,0.0,True,21.0,32,61,32.4976,66.6735,-1.0145,Dominant,Canonical,trial_failure_candidate,ENST00000599921,ENSG00000105499,protein_coding,PC_CDS,True,True,PLA2G4C-222,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,PLA2c,Q9UP65,C,False
Astrocyte,PMPCB-201,PMPCB,0.2957746478873239,0.8,5.42799656523627e-06,1.6010309196621266e-05,True,-0.5042253521126762,CT_enriched,0.0346320346320346,True,3003.0,21,24,29.1559,71.9629,-1.2747,Dominant,Canonical,trial_failure_candidate,ENST00000249269,ENSG00000105819,protein_coding,PC_CDS,True,True,PMPCB-201,0,1,False,none,False,0.0037,novel,0.0,0.0122,0.369,False,0,,O75439,D,False
Astrocyte,PRPF38B-203,PRPF38B,0.7394366197183099,0.9598214285714286,1.4253131740669446e-11,7.637937772480879e-11,True,-0.2203848088531187,CT_enriched,0.0489510489510489,True,1287.0,105,215,66.589,199.2333,-1.5668,Dominant,Canonical,trial_failure_candidate,ENST00000370025,ENSG00000134186,protein_coding,PC_CDS,True,True,PRPF38B-203,0,1,False,none,False,0.0052,novel,0.0,0.0426,0.517,False,0,,Q5VTL8,D,False
Astrocyte,PUF60-202,PUF60,0.4223433242506812,0.1885714285714285,7.254130701230635e-45,4.020315593892557e-43,True,0.2337718956792527,AD_enriched,0.0181818181818181,True,495.0,155,33,152.5114,33.1443,2.1686,Minor,Alternate,new_target_candidate,ENST00000349157,ENSG00000179950,protein_coding,PC_CDS,True,True,PUF60-208,51,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,3,"RRM 1, RRM 2, RRM 3",Q9UHX1,C,True
Astrocyte,RANBP2-201,RANBP2,0.6859504132231405,0.927461139896373,4.1884625311139855e-08,1.5529757201630377e-07,True,-0.2415107266732324,CT_enriched,0.0143190143190143,True,3003.0,83,179,124.3934,507.5654,-2.02,Dominant,Canonical,trial_failure_candidate,ENST00000283195,ENSG00000153201,protein_coding,PC_CDS,True,True,RANBP2-201,0,1,False,none,False,0.0061,novel,0.0,0.042,0.224,True,5,"RanBD1 1, RanBD1 2, RanBD1 3",P49792,C,False
Astrocyte,RBL2-201,RBL2,0.1111111111111111,0.5221238938053098,1.3198544542021916e-09,5.876561269661343e-09,True,-0.4110127826941986,CT_enriched,0.0134865134865134,True,2002.0,11,59,11.1966,75.0529,-2.6405,Dominant,Canonical,trial_failure_candidate,ENST00000262133,ENSG00000103479,protein_coding,PC_CDS,True,True,RBL2-201,0,2,True,none,False,0.029,novel,0.0,0.2385,2.9,False,0,,Q08999,D,False
Astrocyte,RBM25-201,RBM25,0.3490566037735849,0.7419354838709677,6.161870910207986e-32,1.5448690639164309e-30,True,-0.3928788800973828,CT_enriched,0.0282,True,10000.0,185,299,205.9772,2151.7843,-3.3787,Dominant,Canonical,trial_failure_candidate,ENST00000261973,ENSG00000119707,protein_coding,PC_CDS,True,True,RBM25-201,0,1,False,none,False,0.0156,novel,0.0,0.0988,1.393,True,2,"RRM, PWI",P49756,C,False
Astrocyte,RFX3-212,RFX3,0.3072289156626506,0.717948717948718,2.4260318209753105e-05,6.516866090528065e-05,True,-0.4107198022860673,CT_enriched,0.0214785214785214,True,2002.0,51,28,56.5346,107.7769,-0.9189,Dominant,Canonical,trial_failure_candidate,ENST00000617270,ENSG00000080298,protein_coding,PC_CDS,True,True,RFX3-212,0,1,False,none,False,0.0406,novel,0.0632,0.0717,4.062,False,0,,P48380,D,False
Astrocyte,transcript151198.chr12.nic,RFX4,0.8675496688741722,0.3061224489795918,2.643880758203937e-14,1.8874619921279642e-13,True,0.5614272198945804,AD_enriched,0.03,True,10000.0,131,15,95.7419,54.1996,0.8095,Minor,Alternate,new_target_candidate,transcript151198.chr12.nic,ENSG00000111783,,novel,True,False,RFX4-203,1892,1,False,none,False,0.014,novel,0.0,0.0,1.22,False,0,,Q33E94,D,True
Astrocyte,RGS3-231,RGS3,0.0161290322580645,0.627906976744186,1.0785933942986196e-10,5.28259927533231e-10,True,-0.6117779444861215,CT_enriched,0.0,True,6.0,1,27,0.2329,9.421,-3.0793,Dominant,Canonical,trial_failure_candidate,ENST00000695401,ENSG00000138835,protein_coding,PC_CDS,True,True,RGS3-231,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,3,"C2, PDZ, RGS",P49796,C,False
Astrocyte,RSPRY1-202,RSPRY1,0.3611111111111111,0.0,3.1364194494422977e-07,1.0568478976840767e-06,True,0.3611111111111111,AD_enriched,0.0238095238095238,True,126.0,13,0,12.3212,0.0,3.7356,Minor,Alternate,new_target_candidate,ENST00000537866,ENSG00000159579,protein_coding,PC_UTR,True,True,RSPRY1-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,B30.2/SPRY,Q96DX4,N,False
Astrocyte,RSPRY1-201,RSPRY1,0.5277777777777778,0.9701492537313432,3.1364194494422977e-07,1.0568478976840767e-06,True,-0.4423714759535654,CT_enriched,0.0317460317460317,True,126.0,19,65,26.2918,129.6345,-2.259,Dominant,Canonical,trial_failure_candidate,ENST00000394420,ENSG00000159579,protein_coding,PC_CDS,True,True,RSPRY1-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,B30.2/SPRY,Q96DX4,C,False
Astrocyte,SCAPER-207,SCAPER,0.3800223214285714,0.6602809706257982,2.166849250611597e-38,8.00593775752285e-37,True,-0.2802586491972267,CT_enriched,0.0153,True,10000.0,681,517,666.7418,848.2609,-0.3469,Dominant,Canonical,trial_failure_candidate,ENST00000563290,ENSG00000140386,protein_coding,PC_CDS,True,True,SCAPER-207,0,1,False,none,False,0.1844,emerging,0.3033,0.0,16.062,False,0,,Q9BY12,D,False
Astrocyte,SEC14L2-214,SEC14L2,0.7037037037037037,0.9700598802395208,1.2624024064227964e-08,4.988774706880756e-08,True,-0.2663561765358171,CT_enriched,0.0176767676767676,True,792.0,38,162,74.061,292.5424,-1.9674,Dominant,Canonical,trial_failure_candidate,ENST00000615189,ENSG00000100003,protein_coding,PC_CDS,True,True,SEC14L2-214,0,1,False,none,False,0.003,novel,0.0,0.0243,0.296,True,2,"CRAL-TRIO, GOLD",O76054,C,False
Astrocyte,SHOC2-214,SHOC2,0.3220338983050847,0.0,6.486800637193901e-10,2.969826552593554e-09,True,0.3220338983050847,AD_enriched,0.0166666666666666,True,120.0,19,0,18.0711,0.0,4.2533,Minor,Alternate,new_target_candidate,ENST00000689997,ENSG00000108061,protein_coding,PC_CDS,True,True,SHOC2-202,458,1,False,none,False,0.0044,novel,0.0,0.0304,0.306,False,0,,Q9UQ13,D,True
Astrocyte,SPG7-268,SPG7,0.2275641025641025,0.936,9.279535227875966e-123,6.514233729968927e-120,True,-0.7084358974358975,CT_enriched,0.0111888111888111,True,715.0,71,702,80.8756,536.9827,-2.7161,Dominant,Canonical,trial_failure_candidate,ENST00000645818,ENSG00000197912,protein_coding,PC_CDS,True,True,SPG7-268,0,1,False,none,False,0.0642,emerging,0.0,0.2401,0.968,False,0,,Q9UQ90,D,False
Astrocyte,SPG7-223,SPG7,0.2339743589743589,0.0253333333333333,9.279535227875966e-123,6.514233729968927e-120,True,0.2086410256410256,AD_enriched,0.0265734265734265,True,715.0,73,19,59.5456,27.7187,1.076,Minor,Alternate,new_target_candidate,ENST00000611189,ENSG00000197912,protein_coding_CDS_not_defined,PC_CDS_ND,True,False,SPG7-268,1998,1,False,none,False,0.0642,emerging,0.0,0.2401,0.968,False,0,,Q9UQ90,D,True
Astrocyte,SRSF10-214,SRSF10,0.1272727272727272,0.6144578313253012,2.0547487626672563e-08,7.88215099121537e-08,True,-0.487185104052574,CT_enriched,0.031080031080031,True,1287.0,7,51,10.2241,152.8966,-3.7773,Dominant,Canonical,trial_failure_candidate,ENST00000492112,ENSG00000188529,protein_coding,PC_CDS,True,True,SRSF10-214,0,1,False,none,False,0.0118,novel,0.0,0.0973,0.716,True,1,RRM,O75494,C,False
Astrocyte,ST3GAL1-206,ST3GAL1,0.7796610169491526,0.0,1.7891800544832828e-19,2.0703369201877992e-18,True,0.7796610169491526,AD_enriched,0.0357142857142857,True,56.0,46,0,14.6376,0.0,3.9669,Minor,Alternate,new_target_candidate,ENST00000521180,ENSG00000008513,protein_coding,PC_UTR,True,True,ST3GAL1-210,0,1,False,none,False,0.0065,novel,0.0,0.0535,0.579,False,0,,Q11201,N,False
Astrocyte,ST3GAL1-210,ST3GAL1,0.2203389830508474,1.0,1.7891800544832828e-19,2.0703369201877992e-18,True,-0.7796610169491526,CT_enriched,0.0357142857142857,True,56.0,13,70,25.8631,87.6667,-1.7228,Dominant,Canonical,trial_failure_candidate,ENST00000522652,ENSG00000008513,protein_coding,PC_CDS,True,True,ST3GAL1-210,0,1,False,none,False,0.0065,novel,0.0,0.0535,0.579,False,0,,Q11201,D,False
Astrocyte,ST3GAL5-222,ST3GAL5,0.2439024390243902,0.75,3.290336759404389e-09,1.3858898430611289e-08,True,-0.5060975609756098,CT_enriched,0.0303030303030303,True,165.0,10,39,13.2351,33.7905,-1.2892,Dominant,Canonical,trial_failure_candidate,ENST00000638572,ENSG00000115525,protein_coding,PC_CDS,True,True,ST3GAL5-222,0,2,True,none,False,0.0038,novel,0.0,0.031,0.316,False,0,,Q9UNP4,D,False
Astrocyte,STAT3-201,STAT3,0.0116731517509727,0.3856209150326797,1.977914697805635e-65,3.786807594162425e-63,True,-0.373947763281707,CT_enriched,0.0366300366300366,True,1365.0,6,59,15.8784,22.2188,-0.4601,Dominant,Canonical,trial_failure_candidate,ENST00000264657,ENSG00000168610,protein_coding,PC_CDS,True,True,STAT3-201,0,1,False,none,False,0.3251,supported,0.0,0.9596,2.169,True,1,SH2,P40763,C,False
Astrocyte,SYT1-201,SYT1,0.647239263803681,0.8892508143322475,2.0715348684981844e-17,1.905088398714924e-16,True,-0.2420115505285665,CT_enriched,0.0223110223110223,True,3003.0,211,273,259.1329,707.3327,-1.4452,Dominant,Canonical,trial_failure_candidate,ENST00000261205,ENSG00000067715,protein_coding,PC_CDS,True,True,SYT1-201,0,1,False,none,False,0.1105,emerging,0.0,0.8937,2.984,True,2,"C2 1, C2 2",P21579,C,False
Astrocyte,SYT1-202,SYT1,0.205521472392638,0.0,2.0715348684981844e-17,1.905088398714924e-16,True,0.205521472392638,AD_enriched,0.0279720279720279,True,3003.0,67,0,67.3412,0.0,6.0947,Minor,Alternate,new_target_candidate,ENST00000393240,ENSG00000067715,protein_coding,PC_UTR,True,True,SYT1-201,0,1,False,none,False,0.1105,emerging,0.0,0.8937,2.984,True,2,"C2 1, C2 2",P21579,N,False
Astrocyte,TNKS1BP1-201,TNKS1BP1,0.25,0.9428571428571428,4.259988768971334e-12,2.3924096926543007e-11,True,-0.6928571428571428,CT_enriched,0.0357142857142857,True,28.0,25,33,44.0751,228.8138,-2.3501,Dominant,Canonical,trial_failure_candidate,ENST00000358252,ENSG00000149115,protein_coding,PC_CDS,True,True,TNKS1BP1-201,0,1,False,none,False,0.2827,supported,0.4651,0.0,28.275,False,0,,Q9C0C2,D,False
Astrocyte,TNPO2-203,TNPO2,0.3086419753086419,0.0,3.681354798307072e-07,1.2306243182912212e-06,True,0.3086419753086419,AD_enriched,0.0444444444444444,True,45.0,25,0,31.7818,0.0,5.0348,Minor,Alternate,new_target_candidate,ENST00000450764,ENSG00000105576,protein_coding,PC_CDS,True,True,TNPO2-202,30,1,False,none,False,0.0045,novel,0.0,0.0,0.37,True,1,Importin N-terminal,O14787,C,True
Astrocyte,TUT7-206,TUT7,0.3023255813953488,0.9111111111111112,9.75241527237301e-13,5.8018606111914015e-12,True,-0.6087855297157624,CT_enriched,0.0202020202020202,True,792.0,39,41,52.5925,394.4273,-2.8833,Dominant,Canonical,trial_failure_candidate,ENST00000375963,ENSG00000083223,protein_coding,PC_CDS,True,True,TUT7-206,0,1,False,none,False,0.0037,novel,0.0,0.0304,0.329,True,2,"PAP-associated 1, PAP-associated 2",Q5VYS8,C,False
Astrocyte,TUT7-201,TUT7,0.627906976744186,0.0,9.75241527237301e-13,5.8018606111914015e-12,True,0.627906976744186,AD_enriched,0.0126262626262626,True,792.0,81,0,50.8319,0.0,5.6958,Minor,Alternate,new_target_candidate,ENST00000277141,ENSG00000083223,protein_coding,PC_CDS,True,True,TUT7-206,2357,1,False,none,False,0.0037,novel,0.0,0.0304,0.329,True,2,"PAP-associated 1, PAP-associated 2",Q5VYS8,C,True
Astrocyte,VPS13C-201,VPS13C,0.6632653061224489,0.3333333333333333,1.4609859346112152e-06,4.592293101927193e-06,True,0.3299319727891156,AD_enriched,0.0325674325674325,True,5005.0,195,11,360.7392,11.0685,4.9056,Minor,Alternate,new_target_candidate,ENST00000249837,ENSG00000129003,protein_coding,PC_CDS,True,True,,10931,1,False,none,False,0.1203,emerging,0.1945,0.0667,0.456,True,2,"Chorein N-terminal, SHR-BD",Q709C8,C,True
Astrocyte,ZDHHC3-205,ZDHHC3,0.4857142857142857,1.0,4.7638368989948976e-08,1.750897122038962e-07,True,-0.5142857142857142,CT_enriched,0.0333333333333333,True,210.0,17,52,22.4628,101.179,-2.1227,Dominant,Canonical,trial_failure_candidate,ENST00000424952,ENSG00000163812,protein_coding,PC_CDS,True,True,ZDHHC3-205,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,DHHC,Q9NYG2,C,False
Astrocyte,ZDHHC3-202,ZDHHC3,0.2571428571428571,0.0,4.7638368989948976e-08,1.750897122038962e-07,True,0.2571428571428571,AD_enriched,0.0476190476190476,True,210.0,9,0,22.1185,0.0,4.531,Minor,Alternate,new_target_candidate,ENST00000339420,ENSG00000163812,protein_coding,PC_UTR,True,True,ZDHHC3-205,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,DHHC,Q9NYG2,N,False
Astrocyte,ZEB1-201,ZEB1,0.6216216216216216,0.0677966101694915,3.1415533479437263e-12,1.7929841058995903e-11,True,0.5538250114521301,AD_enriched,0.019047619047619,True,210.0,23,4,14.05,7.7202,0.7873,Minor,Alternate,new_target_candidate,ENST00000320985,ENSG00000148516,protein_coding,PC_CDS,True,True,ZEB1-202,3,1,False,none,False,0.083,emerging,0.0,0.6829,3.537,False,0,,P37275,D,True
Astrocyte,ZNF106-202,ZNF106,0.5143338954468802,0.8723404255319149,1.243420829616801e-17,1.1795694897175598e-16,True,-0.3580065300850347,CT_enriched,0.007,True,10000.0,305,164,384.1977,418.5774,-0.1233,Dominant,Canonical,trial_failure_candidate,ENST00000564754,ENSG00000103994,protein_coding,PC_CDS,True,True,ZNF106-202,0,1,False,none,False,0.0613,emerging,0.0,0.0,0.753,False,0,,Q9H2Y7,D,False
Astrocyte,ZNF106-201,ZNF106,0.4569983136593591,0.1063829787234042,1.243420829616801e-17,1.1795694897175598e-16,True,0.3506153349359549,AD_enriched,0.0077,True,10000.0,271,20,321.803,111.1663,1.525,Minor,Alternate,new_target_candidate,ENST00000263805,ENSG00000103994,protein_coding,PC_CDS,True,True,ZNF106-202,263,1,False,none,False,0.0613,emerging,0.0,0.0,0.753,False,0,,Q9H2Y7,D,True
Astrocyte,ZNF274-212,ZNF274,0.3333333333333333,0.7894736842105263,5.2119165746616016e-06,1.5481377018670427e-05,True,-0.456140350877193,CT_enriched,0.0277777777777777,True,36.0,11,75,13.9477,32.6981,-1.1727,Dominant,Canonical,trial_failure_candidate,ENST00000617501,ENSG00000171606,protein_coding,PC_CDS,True,True,ZNF274-212,0,1,False,none,False,0.0022,novel,0.0,0.0182,0.178,True,3,"KRAB 1, SCAN box, KRAB 2",Q96GC6,C,False
Astrocyte,ZNF397-209,ZNF397,0.2535211267605634,0.0303030303030303,0.0005876624251131,0.0013194211804779,True,0.223218096457533,AD_enriched,0.0189810189810189,True,3003.0,18,2,8.189,0.6979,2.4362,Minor,Alternate,new_target_candidate,ENST00000591206,ENSG00000186812,protein_coding,PC_CDS,True,False,ZNF397-202,142,1,False,none,False,0.0046,novel,0.0,0.0,0.463,True,1,SCAN box,Q8NF99,C,True
Astrocyte,ZNF397-202,ZNF397,0.7323943661971831,0.9696969696969696,0.0005876624251131,0.0013194211804779,True,-0.2373026034997865,CT_enriched,0.0056610056610056,True,3003.0,52,64,55.1585,149.2934,-1.4202,Dominant,Canonical,trial_failure_candidate,ENST00000330501,ENSG00000186812,protein_coding,PC_CDS,True,True,ZNF397-202,0,1,False,none,False,0.0046,novel,0.0,0.0,0.463,True,1,SCAN box,Q8NF99,C,False
Astrocyte,ZNF587-201,ZNF587,0.5769230769230769,1.0,2.3959628939715834e-05,6.452554801411962e-05,True,-0.4230769230769231,CT_enriched,0.0277777777777777,True,36.0,30,38,61.1484,156.4413,-1.341,Dominant,Canonical,trial_failure_candidate,ENST00000339656,ENSG00000198466,protein_coding,PC_CDS,True,True,ZNF587-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,KRAB,Q96SQ5,C,False
Astrocyte,ZNF706-209,ZNF706,0.5263157894736842,0.0303030303030303,1.6564015418763288e-05,4.565944564386844e-05,True,0.4960127591706539,AD_enriched,0.0317460317460317,True,126.0,20,1,17.9203,4.5192,1.7774,Minor,Alternate,new_target_candidate,ENST00000520347,ENSG00000120963,protein_coding,PC_UTR,True,False,ZNF706-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9Y5V0,N,False
Astrocyte,ZNF706-201,ZNF706,0.4736842105263157,0.9696969696969696,1.6564015418763288e-05,4.565944564386844e-05,True,-0.4960127591706539,CT_enriched,0.0317460317460317,True,126.0,18,32,17.4455,76.2413,-2.0661,Dominant,Canonical,trial_failure_candidate,ENST00000311212,ENSG00000120963,protein_coding,PC_CDS,True,True,ZNF706-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9Y5V0,D,False
Astrocyte,ZRANB2-204,ZRANB2,0.3977272727272727,0.0555555555555555,1.780174675691723e-06,5.562385559357223e-06,True,0.3421717171717172,AD_enriched,0.0344322344322344,True,1365.0,35,4,49.2797,13.3184,1.8121,Minor,Alternate,new_target_candidate,ENST00000477096,ENSG00000132485,protein_coding_CDS_not_defined,PC_CDS_ND,True,False,ZRANB2-202,873,1,False,none,False,0.0192,novel,0.0,0.1581,1.922,False,0,,O95218,D,True
Excitatory_neuron,ABCA8-208,ABCA8,0.0309278350515463,0.28125,1.476687710520863e-06,5.589192065487983e-06,True,-0.2503221649484537,CT_enriched,0.0454545454545454,True,462.0,3,9,0.7878,3.8557,-1.4414,Dominant,Canonical,trial_failure_candidate,ENST00000586539,ENSG00000141338,protein_coding,PC_CDS,True,True,ABCA8-208,0,1,False,none,False,0.0023,novel,0.0,0.0122,0.157,True,2,"ABC transporter 1, ABC transporter 2",O94911,C,False
Excitatory_neuron,transcript59248.chr20.nnic,ACOT8,0.5851528384279476,0.0089285714285714,2.5759146896999e-29,7.774877827251654e-28,True,0.5762242669993762,AD_enriched,0.0236430236430236,True,3003.0,134,1,6.6285,0.243,2.6176,Minor,Alternate,new_target_candidate,transcript59248.chr20.nnic,ENSG00000101473,,novel,True,False,ACOT8-201,713,1,False,none,False,0.0075,novel,0.0,0.0122,0.745,False,0,,O14734,D,True
Excitatory_neuron,ACTR10-201,ACTR10,0.7935103244837758,0.9946524064171124,8.540593025599e-10,4.893249299723239e-09,True,-0.2011420819333366,CT_enriched,0.0014652014652014,True,1365.0,269,186,42.5069,42.1463,0.012,Dominant,Canonical,trial_failure_candidate,ENST00000254286,ENSG00000131966,protein_coding,PC_CDS,True,True,ACTR10-201,0,1,False,none,False,0.0078,novel,0.0,0.0522,0.707,False,0,,Q9NZ32,D,False
Excitatory_neuron,transcript17744.chr19.nnic,ADAMTS10,0.8846153846153846,0.0363636363636363,8.762363138283065e-27,2.3453374241449727e-25,True,0.8482517482517483,AD_enriched,0.0142857142857142,True,210.0,115,2,31.641,0.475,4.4679,Minor,Alternate,new_target_candidate,transcript17744.chr19.nnic,ENSG00000142303,,novel,True,False,ADAMTS10-211,3114,1,False,none,False,0.0049,novel,0.0,0.04,0.164,True,8,"Peptidase M12B, Disintegrin, TSP type-1 1",Q9H324,C,True
Excitatory_neuron,transcript130800.chrX.nnic,AMOT,0.238095238095238,0.0,4.188632141395378e-05,0.0001272375493743,True,0.238095238095238,AD_enriched,0.0179820179820179,True,5005.0,30,0,6.5754,0.0,2.9213,Minor,Alternate,new_target_candidate,transcript130800.chrX.nnic,ENSG00000126016,,novel,True,False,AMOT-203,2285,1,False,none,False,0.0095,novel,0.0,0.0781,0.95,False,0,,Q4VCS5,D,True
Excitatory_neuron,AMOT-203,AMOT,0.746031746031746,0.9565217391304348,4.188632141395378e-05,0.0001272375493743,True,-0.2104899930986887,CT_enriched,0.0431568431568431,True,5005.0,94,66,15.1417,21.8589,-0.502,Dominant,Canonical,trial_failure_candidate,ENST00000371959,ENSG00000126016,protein_coding,PC_CDS,True,True,AMOT-203,0,1,False,none,False,0.0095,novel,0.0,0.0781,0.95,False,0,,Q4VCS5,D,False
Excitatory_neuron,ANO5-208,ANO5,0.5135135135135135,0.0441640378548895,4.117576846533294e-40,2.413716741525674e-38,True,0.469349475658624,AD_enriched,0.0217782217782217,True,5005.0,76,14,16.4108,3.259,2.0314,Minor,Alternate,new_target_candidate,ENST00000682341,ENSG00000171714,protein_coding,PC_CDS,True,True,ANO5-201,42,1,False,none,False,0.3068,supported,0.5039,0.0122,4.394,False,0,,Q75V66,D,True
Excitatory_neuron,ARHGAP29-201,ARHGAP29,0.6580310880829016,0.8940092165898618,8.693180645400761e-10,4.964632070678553e-09,True,-0.2359781285069602,CT_enriched,0.0434,True,10000.0,254,194,45.7913,54.4572,-0.2451,Dominant,Canonical,trial_failure_candidate,ENST00000260526,ENSG00000137962,protein_coding,PC_CDS,True,True,ARHGAP29-201,0,3,True,none,False,0.0015,novel,0.0,0.0122,0.148,True,2,"F-BAR, Rho-GAP",Q52LW3,C,False
Excitatory_neuron,ARL17B-203,ARL17B,0.3928571428571428,0.0862068965517241,8.080033041886708e-05,0.0002338297607756,True,0.3066502463054187,AD_enriched,0.0314685314685314,True,1716.0,44,5,7.8063,2.6766,1.2602,Minor,Alternate,new_target_candidate,ENST00000570618,ENSG00000228696,protein_coding,PC_UTR,True,True,ARL17B-202,0,1,False,none,False,0.0238,novel,0.0342,0.1012,0.376,False,0,,I3L3L1,N,False
Excitatory_neuron,ARMC8-213,ARMC8,0.3174603174603174,0.0424929178470254,8.581055413976012e-32,3.01313990353128e-30,True,0.274967399613292,AD_enriched,0.0278,True,10000.0,100,15,11.3002,3.4222,1.4758,Minor,Alternate,new_target_candidate,ENST00000470821,ENSG00000114098,protein_coding,PC_CDS,True,True,ARMC8-210,950,1,False,none,False,0.0085,novel,0.0,0.0697,0.848,False,0,,Q8IUR7,D,True
Excitatory_neuron,ATF4-203,ATF4,0.3353658536585366,0.0982142857142857,1.1238465059546137e-05,3.738950875579772e-05,True,0.2371515679442509,AD_enriched,0.0317,True,10000.0,55,11,17.7143,2.8028,2.299,Minor,Alternate,new_target_candidate,ENST00000404241,ENSG00000128272,protein_coding,PC_UTR,True,False,,0,1,False,none,False,0.108,emerging,0.0,0.888,1.903,True,1,bZIP,P18848,N,False
Excitatory_neuron,ATP5F1C-202,ATP5F1C,0.5210526315789473,0.8490566037735849,7.639122830508534e-09,3.8838844682342185e-08,True,-0.3280039721946376,CT_enriched,0.0384615384615384,True,8008.0,198,90,25.7882,20.8909,0.2913,Dominant,Canonical,trial_failure_candidate,ENST00000356708,ENSG00000165629,protein_coding,PC_CDS,True,True,ATP5F1C-202,0,1,False,none,False,0.3456,supported,0.5597,0.1226,19.532,False,0,,P36542,D,False
