cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,gene_log2FC,gene_padj,dge_class,scenario_code,scenario_name,priority,dge_source
Astrocyte,ENO2-201,ENO2,0.7377049180327869,0.3947368421052631,6.997899444146333e-07,2.260364452357696e-06,True,0.3429680759275238,AD_enriched,0.012,True,10000.0,90,45,205.8468,166.7843,0.302,Minor,-0.0033024842423019,0.997515641259758,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,EPM2A-DT-216,EPM2A-DT,0.0,0.4,7.422638234785123e-09,2.9833238837321175e-08,True,-0.4,CT_enriched,0.0285714285714285,True,210.0,0,12,0.0,15.7761,-4.0683,Dominant,0.0045567511549703,0.993779008788402,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,ERCC6L2-211,ERCC6L2,0.0575396825396825,0.4029850746268656,2.0047949778849976e-41,9.178474398751752e-40,True,-0.3454453920871831,CT_enriched,0.0012,True,10000.0,29,81,39.0874,186.3634,-2.2246,Dominant,0.232676148665949,0.5378073243827,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,transcript154759.chr4.nic,ETNPPL,0.0137362637362637,0.4949290060851927,1.4448584482678557e-62,2.5357265767100864e-60,True,-0.481192742348929,CT_enriched,0.0058,True,10000.0,5,244,8.1345,88.1979,-3.2876,Minor,-0.310349661456043,0.669498057106158,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,EXOC4-205,EXOC4,0.4214285714285714,0.1012658227848101,3.15337649469924e-12,1.7948678102261075e-11,True,0.3201627486437612,AD_enriched,0.0377622377622377,True,5005.0,59,8,46.7861,42.4146,0.1384,Minor,-0.0496379524404001,0.89827222014123,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,EXOC4-201,EXOC4,0.2928571428571428,0.810126582278481,3.15337649469924e-12,1.7948678102261075e-11,True,-0.5172694394213382,CT_enriched,0.0329670329670329,True,5005.0,41,64,52.8463,195.9313,-1.8708,Dominant,-0.0496379524404001,0.89827222014123,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,EZR-201,EZR,0.7212643678160919,0.2938931297709923,2.109655460786431e-25,3.75746155757792e-24,True,0.4273712380450996,AD_enriched,0.0407092907092907,True,8008.0,251,77,277.6673,153.142,0.8543,Minor,0.10664604567795,0.784948632588732,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,FAM234A-203,FAM234A,0.4078947368421052,0.9523809523809524,2.954742548502426e-17,2.6706814622944673e-16,True,-0.5444862155388472,CT_enriched,0.0489510489510489,True,1287.0,62,100,63.2203,171.8575,-1.4285,Dominant,0.0730473290789717,0.918719836601418,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,FAS-225,FAS,0.2361111111111111,0.0,4.689036097616728e-11,2.3968713644613663e-10,True,0.2361111111111111,AD_enriched,0.0101010101010101,True,495.0,17,0,19.3625,0.0,4.3478,Minor,0.309661020022572,0.833777167125104,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,FBXO3-208,FBXO3,0.0256410256410256,0.2711864406779661,4.284519223361809e-05,0.0001115351975821,True,-0.2455454150369405,CT_enriched,0.0476190476190476,True,210.0,2,32,1.98,16.3324,-2.5401,Minor,-0.104109209560629,0.807428367938824,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,FKBP15-203,FKBP15,0.099009900990099,0.6470588235294118,8.957919120128318e-16,7.255914487303938e-15,True,-0.5480489225393128,CT_enriched,0.0333333333333333,True,120.0,10,33,10.9882,83.6426,-2.8198,Dominant,0.0067802833525953,0.989349505961142,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,FXR1-203,FXR1,0.7578125,0.2016460905349794,1.2783642611261852e-37,4.3423147321479774e-36,True,0.5561664094650206,AD_enriched,0.0093,True,10000.0,97,49,144.0514,21.9939,2.6572,Minor,-0.145719173055453,0.705950227235665,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,FXR1-223,FXR1,0.015625,0.4691358024691358,1.2783642611261852e-37,4.3423147321479774e-36,True,-0.4535108024691358,CT_enriched,0.0208,True,10000.0,2,114,4.3313,96.7823,-4.197,Dominant,-0.145719173055453,0.705950227235665,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,G3BP1-237,G3BP1,0.2763157894736842,0.0,1.1170543415728853e-12,6.5896819141526505e-12,True,0.2763157894736842,AD_enriched,0.0186480186480186,True,3432.0,21,0,21.9185,0.0,4.5184,Minor,0.10874418474686,0.842524991576345,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,GAA-202,GAA,0.0131578947368421,0.7083333333333334,1.1293923961583774e-34,3.2582197072733464e-33,True,-0.6951754385964912,CT_enriched,0.0285714285714285,True,35.0,1,136,1.0211,131.9884,-6.04,Dominant,0.0902989313629169,0.920131854056697,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GABRA2-202,GABRA2,0.6442048517520216,0.9302325581395348,4.5964542378283425e-34,1.2906843499821982e-32,True,-0.2860277063875132,CT_enriched,0.0022,True,10000.0,239,680,332.9161,1450.4742,-2.12,Dominant,-0.336926799458396,0.383621057252783,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GASK1A-213,GASK1A,0.5522388059701493,0.0531914893617021,1.0636495762683024e-11,5.788232577832157e-11,True,0.4990473166084472,AD_enriched,0.0239898989898989,True,792.0,37,5,39.0229,30.7171,0.3356,Minor,0.187285071264868,0.750565913509828,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,GDAP1-201,GDAP1,0.25,0.7823834196891192,2.6353262881997404e-19,2.967912921362916e-18,True,-0.5323834196891192,CT_enriched,0.0223776223776223,True,5005.0,25,151,30.888,723.7697,-4.5064,Dominant,-0.387482494155501,0.62225033534125,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GDAP1-233,GDAP1,0.5,0.0984455958549222,2.6353262881997404e-19,2.967912921362916e-18,True,0.4015544041450778,AD_enriched,0.0107892107892107,True,5005.0,50,19,69.9164,10.7998,2.5874,Minor,-0.387482494155501,0.62225033534125,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,transcript1348.chr17.nic,GLOD4,0.0,0.9482758620689656,3.5033790934821624e-18,3.496737616527694e-17,True,-0.9482758620689656,CT_enriched,0.0,True,5.0,0,55,0.0,21.0934,-4.4655,Dominant,-0.0219458653019626,0.975845199823912,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GMDS-DT-220,GMDS-DT,0.0,0.4,2.0697357135639915e-16,1.7647220294598244e-15,True,-0.4,CT_enriched,0.0113636363636363,True,792.0,0,12,0.0,41.7192,-5.4168,Dominant,0.306268109592277,0.366061026660378,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GON4L-203,GON4L,0.0188679245283018,0.2333333333333333,1.8472556476431446e-09,8.087984186978095e-09,True,-0.2144654088050315,CT_enriched,0.0085470085470085,True,1287.0,4,7,5.2758,17.614,-1.5685,Minor,0.218983826751662,0.607771268926626,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,GORASP1-201,GORASP1,0.0507246376811594,0.6477272727272727,2.3891382858294323e-38,8.67504349992549e-37,True,-0.5970026350461133,CT_enriched,0.0,True,21.0,7,57,17.0721,36.0063,-1.034,Dominant,-0.166702647519308,0.821200246474663,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,GTF3C1-201,GTF3C1,0.9761904761904762,0.65625,4.336213453904742e-12,2.4287408334902625e-11,True,0.3199404761904761,AD_enriched,0.0209790209790209,True,1287.0,246,21,412.8201,84.7258,2.2712,Dominant,0.136663825548324,0.675975990550366,flat,DIR,Dominant Isoform Redistribution,,SR
Astrocyte,HARS1-218,HARS1,0.2230215827338129,0.7727272727272727,6.159837600382169e-15,4.600219144115194e-14,True,-0.5497056899934598,CT_enriched,0.0083916083916083,True,715.0,31,68,28.4872,87.5482,-1.5864,Dominant,-0.0995355065517997,0.840960053536017,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HAUS5-206,HAUS5,0.59,0.0204081632653061,1.0673862766446541e-13,7.204857367351415e-13,True,0.5695918367346938,AD_enriched,0.0,True,10.0,59,1,68.691,0.3489,5.6911,Minor,0.0348332295053014,0.977614369967093,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,HCFC2-201,HCFC2,0.7058823529411765,1.0,9.271227164320644e-05,0.0002305218938377,True,-0.2941176470588235,CT_enriched,0.0,True,126.0,24,65,41.7058,168.0607,-1.985,Dominant,-0.0890895407663526,0.85562047745441,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HDAC6-206,HDAC6,0.0,0.3939393939393939,1.0159367616643218e-17,9.769693242306215e-17,True,-0.3939393939393939,CT_enriched,0.0476190476190476,True,21.0,0,13,0.0,4.536,-2.4689,Minor,0.0762625403696885,0.882104909947736,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,HDAC6-268,HDAC6,0.0,0.5151515151515151,1.0159367616643218e-17,9.769693242306215e-17,True,-0.5151515151515151,CT_enriched,0.0476190476190476,True,21.0,0,17,0.0,5.9317,-2.7932,Dominant,0.0762625403696885,0.882104909947736,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HERPUD1-201,HERPUD1,0.0160427807486631,0.7371794871794872,8.217583232859917e-54,9.108542257054204e-52,True,-0.7211367064308242,CT_enriched,0.0279720279720279,True,715.0,3,230,2.7613,93.0295,-4.6438,Dominant,-0.702168714301951,0.319648460822454,down,DIDe,Dominant Isoform Depletion,trial_failure_explanation,SR
Astrocyte,HERPUD1-204,HERPUD1,0.9679144385026738,0.2564102564102564,8.217583232859917e-54,9.108542257054204e-52,True,0.7115041820924174,AD_enriched,0.0181818181818181,True,715.0,181,80,214.016,74.8619,1.503,Minor,-0.702168714301951,0.319648460822454,down,MIC,Minor Isoform Concentration,new_target_candidate,SR
Astrocyte,HGF-209,HGF,0.26878612716763,0.4851485148514851,0.0002593690772344,0.0006116811608687,True,-0.216362387683855,CT_enriched,0.0461538461538461,True,5005.0,93,49,88.4972,149.154,-0.7465,Dominant,0.0101577706647629,0.992197235005234,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HNRNPA1-237,HNRNPA1,0.0096153846153846,0.5031446540880503,5.3896250493962056e-46,3.439560713341942e-44,True,-0.4935292694726657,CT_enriched,0.0249084249084249,True,1365.0,3,80,1.487,29.5462,-3.6185,Dominant,-0.0548904075411081,0.927978131874629,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HNRNPM-202,HNRNPM,0.3934426229508196,0.0514705882352941,2.086985654362307e-09,8.969779159361261e-09,True,0.3419720347155255,AD_enriched,0.0053946053946053,True,5005.0,24,7,44.2758,11.6846,1.8357,Minor,0.233929530659913,0.563392273755583,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,HPS1-257,HPS1,0.2580645161290322,0.0303030303030303,6.717364338712184e-10,3.068713513520144e-09,True,0.2277614858260019,AD_enriched,0.0476190476190476,True,21.0,8,1,29.3532,1.9811,3.3479,Minor,-0.214485960525112,0.745984129779561,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,HSP90B1-201,HSP90B1,0.2692307692307692,0.5512465373961218,3.5377218541876115e-14,2.483480741639703e-13,True,-0.2820157681653526,CT_enriched,0.0193,True,10000.0,70,199,100.454,380.3668,-1.9104,Dominant,-0.375535382040553,0.533408553257362,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,HSPD1-221,HSPD1,0.2545454545454545,0.0313479623824451,2.9687986461829183e-16,2.5009159795444904e-15,True,0.2231974921630094,AD_enriched,0.0416,True,10000.0,42,10,48.8578,11.7162,1.9711,Minor,0.0342084257303943,0.955414529866648,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,IFNAR1-201,IFNAR1,0.0769230769230769,0.4931506849315068,3.83564028925295e-07,1.280167741547815e-06,True,-0.4162276080084299,CT_enriched,0.0012626262626262,True,792.0,4,36,7.6859,104.3498,-3.6004,Dominant,-0.205435827995966,0.658095979211109,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,ILF3-216,ILF3,0.0102249488752556,0.2894736842105263,1.558901473974989e-42,8.007430498027621e-41,True,-0.2792487353352707,CT_enriched,0.0083250083250083,True,3003.0,5,22,6.9651,24.7979,-1.6955,Minor,0.243658233796788,0.532594244786053,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,INTU-201,INTU,0.2054794520547945,0.717948717948718,1.7492274206761963e-08,6.747020051179617e-08,True,-0.5124692658939234,CT_enriched,0.0109890109890109,True,1001.0,30,28,50.3312,107.5699,-1.0807,Dominant,-0.0557654747886179,0.875632723294317,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,JAKMIP3-205,JAKMIP3,0.2592592592592592,0.043010752688172,2.401905650603643e-13,1.5564348615911608e-12,True,0.2162485065710871,AD_enriched,0.0,True,10.0,14,4,16.7971,1.3957,2.8931,Minor,-0.0727667559999838,0.944533192529171,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,KANSL1-221,KANSL1,0.2209302325581395,0.5130434782608696,2.105165221008606e-06,6.519820522711947e-06,True,-0.2921132457027301,CT_enriched,0.0439560439560439,True,2002.0,19,59,31.2162,115.8049,-1.8582,Dominant,0.0804222398026698,0.746557585731847,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,KIAA1191-202,KIAA1191,0.4848484848484848,0.2121212121212121,4.191766763725339e-06,1.2665510479778428e-05,True,0.2727272727272727,AD_enriched,0.0151515151515151,True,462.0,16,21,37.2174,29.7591,0.3132,Minor,0.0112624073948814,0.986115048963739,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,transcript17860.chr22.nnic,KIAA1671,0.3428571428571428,0.1428571428571428,0.001334410892799,0.0028357914634053,True,0.2,AD_enriched,0.0142857142857142,True,210.0,12,8,15.592,13.7927,0.1656,Minor,-0.0968181253432635,0.864001699640892,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,transcript49941.chr20.nnic,KIAA1755,0.032258064516129,0.7540983606557377,9.232712401224276e-17,8.00168408106104e-16,True,-0.7218402961396087,CT_enriched,0.0416666666666666,True,120.0,2,46,3.6675,23.6605,-2.4015,Dominant,0.0358768964166646,0.937455246370907,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,KIDINS220-218,KIDINS220,0.6842105263157895,0.9006410256410257,5.748182757874265e-12,3.194108941446755e-11,True,-0.2164304993252361,CT_enriched,0.0383616383616383,True,5005.0,338,281,442.9173,769.5907,-0.7957,Dominant,0.0382828918190831,0.901044317936355,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,KLHL24-205,KLHL24,0.040590405904059,0.4865591397849462,7.281139942866468e-34,1.9914390545034767e-32,True,-0.4459687338808872,CT_enriched,0.0025974025974025,True,5005.0,11,181,22.2808,467.0623,-4.3295,Minor,-0.0599927204979204,0.89258198499928,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,KLHL24-201,KLHL24,0.940959409594096,0.5134408602150538,7.281139942866468e-34,1.9914390545034767e-32,True,0.4275185493790422,AD_enriched,0.0033966033966033,True,5005.0,255,191,280.4083,271.9591,0.044,Dominant,-0.0599927204979204,0.89258198499928,flat,DIR,Dominant Isoform Redistribution,,SR
Astrocyte,KMT2C-234,KMT2C,0.0511363636363636,0.2882882882882883,2.582319617837253e-24,4.282177256035634e-23,True,-0.2371519246519247,CT_enriched,0.0105,True,10000.0,18,32,21.0441,113.1537,-2.3725,Minor,0.149938532834316,0.522373356089606,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,KMT2C-222,KMT2C,0.0852272727272727,0.3693693693693693,2.582319617837253e-24,4.282177256035634e-23,True,-0.2841420966420966,CT_enriched,0.0091,True,10000.0,30,41,35.5627,173.434,-2.2542,Dominant,0.149938532834316,0.522373356089606,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,KNDC1-201,KNDC1,0.9950980392156864,0.1736111111111111,6.4034804384321395e-56,8.428581127086303e-54,True,0.8214869281045754,AD_enriched,0.0363636363636363,True,495.0,203,25,121.4522,89.1503,0.4418,Minor,-0.130674832588338,0.860655157235785,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,KNDC1-223,KNDC1,0.0,0.8194444444444444,6.4034804384321395e-56,8.428581127086303e-54,True,-0.8194444444444444,CT_enriched,0.0363636363636363,True,495.0,0,118,0.0,107.7598,-6.765,Dominant,-0.130674832588338,0.860655157235785,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,LINC01094-218,LINC01094,0.2592592592592592,0.6071428571428571,9.135457953952183e-05,0.0002279534887562,True,-0.3478835978835979,CT_enriched,0.006060606060606,True,495.0,21,34,21.4962,78.8328,-1.8273,Dominant,0.756872121055275,0.267280964285563,up,DIDi,Dominant Isoform Dilution,trial_failure_explanation,SR
Astrocyte,LMNA-242,LMNA,0.3754512635379061,0.054054054054054,5.1987636582829455e-11,2.643133991669292e-10,True,0.3213972094838521,AD_enriched,0.0347,True,10000.0,104,6,140.4023,10.9561,3.564,Minor,0.52214206243758,0.539367675557939,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,LPIN1-209,LPIN1,0.1081081081081081,0.5542168674698795,1.4585553840297702e-05,4.068500183796948e-05,True,-0.4461087593617714,CT_enriched,0.0396825396825396,True,252.0,4,46,4.2962,76.7707,-3.8762,Dominant,-0.257677475240281,0.571382644055191,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,LRSAM1-202,LRSAM1,0.5476190476190477,0.0,2.177036402924016e-11,1.132058929520488e-10,True,0.5476190476190477,AD_enriched,0.0363636363636363,True,55.0,69,0,96.3685,0.0,6.6054,Minor,0.249961131174118,0.648965403365354,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,MACROH2A1-202,MACROH2A1,0.5609756097560976,0.8780487804878049,0.0106248118446077,0.0191246613202939,True,-0.3170731707317072,CT_enriched,0.0333333333333333,True,210.0,23,36,24.1115,61.1872,-1.3083,Dominant,-0.213140841057479,0.506892435149356,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,MAGED1-204,MAGED1,0.104,0.3309352517985611,1.0249150053454662e-05,2.901170700614989e-05,True,-0.2269352517985611,CT_enriched,0.0454545454545454,True,792.0,13,46,23.6694,41.0998,-0.7711,Minor,-0.245768241216688,0.632231367572479,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,MAPK8IP3-216,MAPK8IP3,0.6412213740458015,0.0566037735849056,7.83525239485645e-13,4.728092132827417e-12,True,0.5846176004608958,AD_enriched,0.0238095238095238,True,462.0,84,3,31.3225,1.0468,3.9811,Minor,0.0515087656597722,0.902825032368883,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,MAPK8IP3-207,MAPK8IP3,0.3358778625954198,0.9433962264150944,7.83525239485645e-13,4.728092132827417e-12,True,-0.6075183638196746,CT_enriched,0.0238095238095238,True,462.0,44,50,28.5534,81.4794,-1.4807,Dominant,0.0515087656597722,0.902825032368883,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,MBIP-203,MBIP,0.7674418604651163,0.1388888888888889,1.932759888717785e-08,7.427723221970169e-08,True,0.6285529715762275,AD_enriched,0.0285714285714285,True,210.0,33,5,34.2029,10.6072,1.6007,Minor,-0.368617041539833,0.383552483530026,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,MED16-203,MED16,0.9681274900398408,0.4437869822485207,2.7153056837308703e-34,7.727613202617855e-33,True,0.5243405077913201,AD_enriched,0.0359640359640359,True,1001.0,243,75,333.3118,91.8746,1.8478,Minor,0.223196316918345,0.835803063372084,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,MED16-202,MED16,0.0278884462151394,0.5562130177514792,2.7153056837308703e-34,7.727613202617855e-33,True,-0.5283245715363398,CT_enriched,0.0359640359640359,True,1001.0,7,94,8.3554,35.8591,-1.9782,Dominant,0.223196316918345,0.835803063372084,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,MEF2C-217,MEF2C,0.0350877192982456,0.3333333333333333,1.6744206857496547e-08,6.470330209520685e-08,True,-0.2982456140350877,CT_enriched,0.0183982683982684,True,924.0,4,18,3.9483,12.0751,-1.4018,Dominant,-0.225548935484958,0.538852666919132,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Astrocyte,MEG3-228,MEG3,0.0,0.2177419354838709,4.679320454495952e-21,6.276846418578646e-20,True,-0.2177419354838709,CT_enriched,0.0157,True,10000.0,0,27,0.0,9.421,-3.3814,Minor,0.269572663337074,0.89258198499928,flat,MIEr,Minor Isoform Erosion,,SR
Astrocyte,MROH1-207,MROH1,0.5694444444444444,0.0082644628099173,1.2551032162765504e-27,2.6699468418973894e-26,True,0.5611799816345271,AD_enriched,0.0303030303030303,True,330.0,41,1,17.2222,3.4091,2.0472,Minor,0.194674748977568,0.729370730202742,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Astrocyte,MROH1-208,MROH1,0.0416666666666666,0.8099173553719008,1.2551032162765504e-27,2.6699468418973894e-26,True,-0.7682506887052342,CT_enriched,0.006060606060606,True,330.0,3,98,2.93,95.7357,-4.6214,Dominant,0.194674748977568,0.729370730202742,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
